num,pubName,stripped,address,pubID
3641,"The Crown Hotel, Swindon",crown hotel,"The Crown Hotel, 131  High Street, Royal Wootton Bassett, SN4 7AY",41794
3642,"The Dolphin Hotel, Even Swindon, Swindon",dolphin hotel,"The Dolphin Hotel, 177  Rodbourne Road, Swindon, SN2 2AF",41797
3643,"The Fox & Hounds, Haydon Wick, Swindon",fox & hounds,"The Fox & Hounds, 10  High Street, Swindon, SN25 1HX",41808
3644,"The Globe Inn, Swindon Central, Swindon",globe inn,"The Globe Inn, 29  Eastcott Road, Swindon, SN1 3LT",41813
3645,"The Globe Inn, Swindon",globe inn,"The Globe Inn, 7  Sheep Street, Highworth, SN6 7AA",41814
3646,"The Harrow Inn, Swindon",harrow inn,"The Harrow Inn, High Street, Wanborough, SN4 0AE",41819
3647,"The White Swan, Middlesbrough",white swan,"The White Swan, 1  West End, Stokesley, TS9 5BL",4182
3648,"The New Inn, Stratton St Margaret, Swindon",new inn,"The New Inn, Swindon Road, Swindon, SN3 4PN",41844
3649,"The Plough Inn, Swindon Central, Swindon",plough inn,"The Plough Inn, 26  Devizes Road, Swindon, SN1 4BQ",41854
3650,"The Prince Of Wales, Royal Wootton Bassett, Swindon",prince of wales,"The Prince Of Wales, Coped Hall  Wootton Bassett, Swindon, SN4 8DR",41859
3651,"Prince of Wales, Swindon",prince of wales,"Prince of Wales, 16 High Street, Shrivenham, SN6 8AN",41860
3652,"Red Lion, Swindon",red lion,"Red Lion, 59  High Street, Royal Wootton Bassett, SN4 7AQ",41865
3653,"The Red Lion, Swindon",red lion,"The Red Lion, The Street, Castle Eaton, SN6 6JZ",41867
3654,"The Rose & Crown, Swindon",rose & crown,"The Rose & Crown, 19  The Green, Highworth, SN6 7DB",41870
3655,"Royal George, Swindon",royal george,"Royal George, 27  Pavenhill, Purton, SN5 4BZ",41873
3656,"Royal Oak Inn, Swindon Central, Swindon",royal oak inn,"Royal Oak Inn, 24  Devizes Road, Swindon, SN1 4BQ",41874
3657,"The Sun Inn, Swindon",sun inn,"The Sun Inn, The Street, Lydiard Millicent, SN5 3LU",41885
3658,"The Village Inn, Swindon",village inn,"The Village Inn, Bell Lane, Liddington, SN4 0HE",41906
3659,"Waggon & Horses, Swindon",waggon & horses,"Waggon & Horses, 9  High Street, Royal Wootton Bassett, SN4 7AA",41908
3660,"Wheatsheaf Inn, Stratton St Margaret, Swindon",wheatsheaf inn,"Wheatsheaf Inn, Ermin Street, Swindon, SN3 4NH",41911
3661,"White Hart Hotel, Swindon",white hart hotel,"White Hart Hotel, High Street, Cricklade, SN6 6AA",41913
3662,"White Hart Inn, Swindon",white hart inn,"White Hart Inn, High Street, Wroughton, SN4 9JX",41914
3663,"The White Hart Inn, Swindon",white hart inn,"The White Hart Inn, Oxford Road, Stratton St Margaret, SN3 4JD",41915
3664,"The Black Horse, Trowbridge Town, Trowbridge",black horse,"The Black Horse, 191  Frome Road, Trowbridge, BA14 0DU",41922
3665,"The Kings Arms, Hilperton Marsh, Trowbridge",kings arms,"The Kings Arms, 79  Wyke Road, Trowbridge, BA14 7NZ",41934
3666,"The Kings Arms, Trowbridge Town, Trowbridge",kings arms,"The Kings Arms, Castle Street, Trowbridge, BA14 8AN",41935
3667,"The White Swan, Trowbridge Town, Trowbridge",white swan,"The White Swan, 6  Church Street, Trowbridge, BA14 8DR",41949
3668,"Hope & Anchor, Shirehampton, Bristol",hope & anchor,"Hope & Anchor, 75  Lower High Street, Bristol, BS11 0AW",422
3669,"The Crown Hotel, Saltburn-By-The-Sea",crown hotel,"The Crown Hotel, 52  High Street, Brotton, TS12 2PG",4222
3670,"The Crown Inn, Malvern",crown inn,"The Crown Inn, Walwyn Road, Colwall, WR13 6QP",42229
3671,"The Green Dragon, Guarlford, Malvern",green dragon,"The Green Dragon, 126  Guarlford Road, Malvern, WR14 3QT",42235
3672,"Fox & Hounds, Saltburn-By-The-Sea",fox & hounds,"Fox & Hounds, 4  Dalehouse, Staithes, TS13 5DT",4224
3673,"The New Inn, Malvern",new inn,"The New Inn, 105  Lower Howsell Road, Malvern, WR14 1DN",42244
3674,"The Golden Lion Hotel, Saltburn-By-The-Sea",golden lion hotel,"The Golden Lion Hotel, 85  High Street, Loftus, TS13 4HG",4225
3675,"The Prince Of Wales, Malvern Link, Malvern",prince of wales,"The Prince Of Wales, 104  Newtown Road, Malvern, WR14 1PF",42250
3676,"Red Lion, Malvern",red lion,"Red Lion, Stiffords Bridge, Cradley, WR13 5NN",42251
3677,"The Red Lion, Great Malvern, Malvern",red lion,"The Red Lion, 4  St. Anns Road, Malvern, WR14 4RG",42252
3678,"Royal Oak, Malvern",royal oak,"Royal Oak, Malvern Road, Leigh Sinton, WR13 5DZ",42253
3679,"Wellington Inn, Malvern",wellington inn,"Wellington Inn, Chances Pitch, Colwall, WR13 6HP",42266
3680,"Yew Tree Inn, Malvern",yew tree inn,"Yew Tree Inn, Walwyn Road, Colwall Green, WR13 6ED",42268
3681,"The Anchor Inn, Pershore",anchor inn,"The Anchor Inn, Cotheridge Lane, Eckington, WR10 3BA",42269
3682,"The Bell Inn, Pershore",bell inn,"The Bell Inn, Church Street, Eckington, WR10 3AN",42271
3683,"The Coach & Horses, Pershore",coach & horses,"The Coach & Horses, Main Street, Pinvin, WR10 2ES",42273
3684,"The Dolphin Inn, Pershore",dolphin inn,"The Dolphin Inn, Main Street, Bishampton, WR10 2LX",42275
3685,"The New Inn, Pershore Central, Pershore",new inn,"The New Inn, High Street, Pershore, WR10 1EU",42278
3686,"Old Oak Inn, Pershore",oak inn,"Old Oak Inn, 40  Stonebow Road, Drakes Broughton, WR10 2AP",42282
3687,"Star Inn, Pershore Central, Pershore",star inn,"Star Inn, 23  Bridge Street, Pershore, WR10 1AJ",42285
3688,"The Swan Inn, Pershore",swan inn,"The Swan Inn, Church Street, Birlingham, WR10 3AQ",42286
3689,"The Talbot Inn, Pershore Central, Pershore",talbot inn,"The Talbot Inn, Newlands, Pershore, WR10 1BP",42287
3690,"Hope & Anchor, Bristol",hope & anchor,"Hope & Anchor, 38  Jacobs Wells Road, Bristol, BS8 1DR",423
3691,"Britannia Inn, Saltburn-By-The-Sea",britannia inn,"Britannia Inn, 65  High Street, Loftus, TS13 4HG",4236
3692,"Kings Head Hotel, Tenbury Wells Central, Tenbury Wells",kings head hotel,"Kings Head Hotel, Cross Street, Tenbury Wells, WR15 8EG",42368
3693,"The Queens Arms, Saltburn-By-The-Sea",queens arms,"The Queens Arms, 67  High Street, Brotton, TS12 2PP",4237
3694,"The Anchor Inn, Worcester Central, Worcester",anchor inn,"The Anchor Inn, 54  Diglis Road, Worcester, WR5 3BW",42383
3695,"The Anchor Inn, Worcester",anchor inn,"The Anchor Inn, 69  Main Road, Kempsey, WR5 3NB",42384
3696,"Royal George, Saltburn-By-The-Sea",royal george,"Royal George, North Terrace, Skelton-In-Cleveland, TS12 2ES",4239
3697,"The Bell Inn, Worcester",bell inn,"The Bell Inn, Martley Road, Lower Broadheath, WR2 6QG",42391
3698,"The Royal George, Saltburn-By-The-Sea",royal george,"The Royal George, High Street, Staithes, TS13 5BH",4240
3699,"Blue Bell Inn, Worcester",blue bell inn,"Blue Bell Inn, Upton Road, Callow End, WR2 4TY",42400
3700,"The Boot Inn, Worcester",boot inn,"The Boot Inn, Radford Road, Flyford Flavell, WR7 4BS",42401
3701,"The Bridge Inn, Worcester Central, Worcester",bridge inn,"The Bridge Inn, Lowesmoor Terrace, Worcester, WR1 2RX",42403
3702,"The Bull Inn, Worcester",bull inn,"The Bull Inn, 152  Droitwich Road, Fernhill Heath, WR3 8RS",42405
3703,"The Bush Inn, St Johns, Worcester",bush inn,"The Bush Inn, 4  Bull Ring, Worcester, WR2 5AD",42407
3704,"Royal Hotel, Saltburn-By-The-Sea",royal hotel,"Royal Hotel, Runswick, Runswick, TS13 5HU",4241
3705,"Coach & Horses Inn, Worcester Central, Worcester",coach & horses inn,"Coach & Horses Inn, 39  Upper Tything, Worcester, WR1 1JZ",42412
3706,"Crown Inn, Worcester",crown inn,"Crown Inn, 66  Main Road, Kempsey, WR5 3JF",42417
3707,"Crown Inn, St Johns, Worcester",crown inn,"Crown Inn, 66  Bransford Road, Worcester, WR2 4EP",42420
3708,"The Fox Inn, Worcester",fox inn,"The Fox Inn, Monkwood Green, Worcester, WR2 6NX",42437
3709,"The Ship Inn, Saltburn-By-The-Sea",ship inn,"The Ship Inn, 124  High Street, Brotton, TS12 2PY",4246
3710,"The Lion Inn, Worcester",lion inn,"The Lion Inn, 1  Village, Clifton-On-Teme, WR6 6DH",42461
3711,"Station Hotel, Saltburn-By-The-Sea",station hotel,"Station Hotel, Station Road, Loftus, TS13 4QB",4247
3712,"Nelson Inn, Worcester",nelson inn,"Nelson Inn, Longley Green, Suckley, WR6 5EF",42475
3713,"New Inn, Worcester",new inn,"New Inn, New Inn Lane, Shrawley, WR6 6TE",42477
3714,"The New Inn, Worcester",new inn,"The New Inn, Old Road, Clifton-On-Teme, WR6 6DR",42478
3715,"The Station Hotel, Saltburn-By-The-Sea",station hotel,"The Station Hotel, High Street, Boosbeck, TS12 3AF",4248
3716,"The New Inn, Northwick, Worcester",new inn,"The New Inn, Ombersley Road, Worcester, WR3 7DH",42480
3717,"The Old Chequers Inn, Worcester",chequers inn,"The Old Chequers Inn, Crowle Green, Crowle, WR7 4AA",42486
3718,"The Plough Inn, Worcester",plough inn,"The Plough Inn, Riverside Close, Upton-Upon-Severn, WR8 0JN",42493
3719,"The Prince of Wales, Long Meadow, Worcester",prince of wales,"The Prince of Wales, Windermere Drive, Worcester, WR4 9HY",42498
3720,"Red Lion Inn, Worcester",red lion inn,"Red Lion Inn, Witley Road, Holt Heath, WR6 6LX",42500
3721,"Royal Exchange, Worcester Central, Worcester",royal exchange,"Royal Exchange, 13  Cornmarket, Worcester, WR1 2DF",42503
3722,"Royal Oak, Kinnersley, Worcester",royal oak,"Royal Oak, Kinnersley, Worcester, WR8 9JR",42504
3723,"The Swan Inn, Worcester",swan inn,"The Swan Inn, Droitwich Road, Martin Hussingtree, WR3 8TE",42515
3724,"The Star Inn, Worcester",star inn,"The Star Inn, High Street, Upton-Upon-Severn, WR8 0HQ",42523
3725,"The Swan Hotel, Worcester",swan hotel,"The Swan Hotel, Waterside, Upton-Upon-Severn, WR8 0JD",42524
3726,"The Talbot Hotel, Worcester Central, Worcester",talbot hotel,"The Talbot Hotel, 8  Barbourne Road, Worcester, WR1 1HT",42525
3727,"Vine Inn, Northwick, Worcester",vine inn,"Vine Inn, Ombersley Road, Worcester, WR3 7BU",42530
3728,"The White Hart, Worcester",white hart,"The White Hart, Droitwich Road, Fernhill Heath, WR3 8RP",42538
3729,"The White Lion Hotel, Worcester",white lion hotel,"The White Lion Hotel, High Street, Upton-Upon-Severn, WR8 0HJ",42539
3730,"Ye Olde Anchor Inn, Worcester",anchor inn,"Ye Olde Anchor Inn, High Street, Upton-Upon-Severn, WR8 0HQ",42541
3731,"The Black Bull, Hull",black bull,"The Black Bull, Main Road, Burton Pidsea, HU12 9AX",42544
3732,"Black Horse Inn, Hull",black horse inn,"Black Horse Inn, Main Street, Roos, HU12 0HB",42545
3733,"Blue Bell, Hull",blue bell,"Blue Bell, Main Street, Keyingham, HU12 9RE",42546
3734,"Crown & Anchor, Hull",crown & anchor,"Crown & Anchor, Kilnsea Road, Kilnsea, HU12 0UB",42550
3735,"The Duke Of York, Hull",duke of york,"The Duke Of York, Larchmont Hull Road, Skirlaugh, HU11 5ET",42552
3736,"Falcon Inn, Hull",falcon inn,"Falcon Inn, Main Street, Withernwick, HU11 4TA",42554
3737,"White Hart Inn, Saltburn-By-The-Sea",white hart inn,"White Hart Inn, 19  The Lane, Mickleby, TS13 5LU",4256
3738,"White Horse Inn, Saltburn-By-The-Sea",white horse inn,"White Horse Inn, 73  High Street, Loftus, TS13 4HG",4257
3739,"Ship Inn, Hull",ship inn,"Ship Inn, Main Street, Keyingham, HU12 9RD",42570
3740,"The White Horse, Hull",white horse,"The White Horse, South Church Side, Easington, HU12 0TR",42576
3741,"Blue Bell, Stockton-On-Tees",blue bell,"Blue Bell, 663  Yarm Road, Eaglescliffe, TS16 0JF",4262
3742,"The Blue Bell Inn, Stockton-On-Tees",blue bell inn,"The Blue Bell Inn, High Street, Bishopton, TS21 1EZ",4263
3743,"The Horseshoe Inn, Downend, Bristol",horseshoe inn,"The Horseshoe Inn, 2A  Downend Road, Bristol, BS16 6BA",428
3744,"The George & Dragon, Norton, Stockton-On-Tees",george & dragon,"The George & Dragon, 109  High Street, Stockton-On-Tees, TS20 1AA",4290
3745,"The Golden Lion Inn, Stockton-On-Tees",golden lion inn,"The Golden Lion Inn, 1  East End, Sedgefield, TS21 3AU",4293
3746,"Green Dragon, Stockton-On-Tees Central, Stockton-On-Tees",green dragon,"Green Dragon, 8  Finkle Street, Stockton-On-Tees, TS18 1AR",4295
3747,"Dolphin Inn, Radstock",dolphin inn,"Dolphin Inn, 25  West Road, Midsomer Norton, BA3 2TL",43
3748,"Angel Inn, Sheffield",angel inn,"Angel Inn, Main Street, Grenoside, S35 8PN",43034
3749,"Horse & Jockey, Hardwick, Stockton-On-Tees",horse & jockey,"Horse & Jockey, Durham Road, Stockton-On-Tees, TS19 8HH",4304
3750,"The Bay Horse Inn, Pitsmoor, Sheffield",bay horse inn,"The Bay Horse Inn, 463  Pitsmoor Road, Sheffield, S3 9AT",43053
3751,"The Black Bull, Sheffield",black bull,"The Black Bull, 18  Church Street, Ecclesfield, S35 9WE",43064
3752,"The Blue Bell, Sheffield",blue bell,"The Blue Bell, 4  Woodall Lane, Harthill, S26 7YQ",43070
3753,"The Bridge Inn, Sheffield",bridge inn,"The Bridge Inn, The Ford, Ridgeway, S12 3YD",43074
3754,"Castle Inn, Sheffield",castle inn,"Castle Inn, 111  Dykes Hall Road, Hillsborough, S6 4GR",43092
3755,"The Castle Inn, Sheffield",castle inn,"The Castle Inn, Twentywell Road, Bradway, S17 4PT",43093
3756,"The Crown Inn, Heeley, Sheffield",crown inn,"The Crown Inn, 2  Albert Road, Sheffield, S8 9QW",43116
3757,"The Crown Inn, Sheffield",crown inn,"The Crown Inn, Sheffield Road, High Green, S35 4JB",43117
3758,"Dog & Partridge, Sheffield Central, Sheffield",dog & partridge,"Dog & Partridge, 56  Trippet Lane, Sheffield, S1 4EL",43131
3759,"The Fox & Hounds, Sheffield",fox & hounds,"The Fox & Hounds, Fox Hill Road, Wadsley Bridge, S6 1HJ",43170
3760,"George & Dragon, Sheffield",george & dragon,"George & Dragon, 20  High Street, Mosborough, S20 5AE",43180
3761,"The George Inn, Sheffield",george inn,"The George Inn, 11  Market Street, Woodhouse, S13 7PD",43181
3762,"The Golden Lion, Highfield, Sheffield",golden lion,"The Golden Lion, 69  Alderson Road, Sheffield, S2 4UB",43186
3763,"The Hare & Hounds, Sheffield",hare & hounds,"The Hare & Hounds, 6  Church Street, Oughtibridge, S35 0FW",43204
3764,"Horse & Groom, Sheffield",horse & groom,"Horse & Groom, 426  Blackstock Road, Sheffield, S14 1JE",43217
3765,"Horse & Jockey, Sheffield",horse & jockey,"Horse & Jockey, 250  Wadsley Lane, Wadsley, S6 4EF",43218
3766,"The Horse & Jockey, Attercliffe, Sheffield",horse & jockey,"The Horse & Jockey, 638  Attercliffe Road, Sheffield, S9 3RN",43219
3767,"The New Inn, Gleadless, Sheffield",new inn,"The New Inn, 282  Hollinsend Road, Sheffield, S12 2NR",43274
3768,"Old Crown Inn, Highfield, Sheffield",crown inn,"Old Crown Inn, 137  London Road, Sheffield, S2 4LE",43288
3769,"The Old Crown Inn, Sheffield",crown inn,"The Old Crown Inn, Market Street, Penistone, S36 6BZ",43289
3770,"The Old Queens Head, Sheffield Central, Sheffield",queens head,"The Old Queens Head, Pond Street, Sheffield, S1 1AA",43295
3771,"Pheasant Inn, Sheffield",pheasant inn,"Pheasant Inn, 30  Trafalgar Road, Wadsley Bridge, S6 1JY",43306
3772,"Plough Inn, Sheffield",plough inn,"Plough Inn, New Road, Bradfield, S6 6HW",43311
3773,"The Queens Head, Sheffield",queens head,"The Queens Head, 12  Main Road, Ridgeway, S12 3XR",43321
3774,"The Railway Hotel, Sheffield",railway hotel,"The Railway Hotel, 184  Bramall Lane, Sheffield, S2 4RF",43323
3775,"The Red Lion, Heeley, Sheffield",red lion,"The Red Lion, 653  London Road, Sheffield, S2 4HT",43329
3776,"The Red Lion, Sheffield Central, Sheffield",red lion,"The Red Lion, 109  Charles Street, Sheffield, S1 2ND",43330
3777,"The Red Lion, Sheffield",red lion,"The Red Lion, 95  Penistone Road, Grenoside, S35 8QH",43331
3778,"The Red Lion, Gleadless, Sheffield",red lion,"The Red Lion, 972  Gleadless Road, Sheffield, S12 2LL",43332
3779,"Rose & Crown, Sheffield",rose & crown,"Rose & Crown, 21  Stour Lane, Wadsley, S6 4BN",43344
3780,"Royal Hotel, Sheffield",royal hotel,"Royal Hotel, Main Road, Dungworth, S6 6HF",43346
3781,"The Royal Oak, Burngreave, Sheffield",royal oak,"The Royal Oak, Earsham Street, Sheffield, S4 7LS",43349
3782,"The Queen Victoria, Stockton-On-Tees Central, Stockton-On-Tees",queen victoria,"The Queen Victoria, Yarm Road, Stockton-On-Tees, TS18 3PQ",4335
3783,"Red Lion Inn, Stockton-On-Tees",red lion inn,"Red Lion Inn, Harland Place, Norton, TS20 1AL",4336
3784,"The Red Lion, Stockton-On-Tees Central, Stockton-On-Tees",red lion,"The Red Lion, Ramsgate, Stockton-On-Tees, TS18 1BS",4337
3785,"The Ship Inn, Kelham Island, Sheffield",ship inn,"The Ship Inn, 312  Shalesmoor, Sheffield, S3 8UL",43372
3786,"Sportsman Inn, Norton Lees, Sheffield",sportsman inn,"Sportsman Inn, Harvey Clough Road, Sheffield, S8 8PF",43380
3787,"Sportsman Inn, Sheffield",sportsman inn,"Sportsman Inn, Main Street, Hackenthorpe, S12 4LA",43381
3788,"The Sportsman Inn, Sheffield",sportsman inn,"The Sportsman Inn, 183  Worrall Road, Wadsley, S6 4BB",43387
3789,"Stag Inn, Sheffield",stag inn,"Stag Inn, Market Square, Woodhouse, S13 7JX",43394
3790,"Swan Inn, Sheffield",swan inn,"Swan Inn, Main Road, Ridgeway, S12 3XR",43407
3791,"Victoria Hotel, Heeley Green, Sheffield",victoria hotel,"Victoria Hotel, 203  Gleadless Road, Sheffield, S2 3AL",43432
3792,"The Waggon & Horses, Millhouses, Sheffield",waggon & horses,"The Waggon & Horses, 57  Abbeydale Road South, Sheffield, S7 2QQ",43437
3793,"Royal Hotel, Stockton-On-Tees",royal hotel,"Royal Hotel, West Street, Stillington, TS21 1JU",4344
3794,"Miller & Carter, Ecclesall, Sheffield",miller & carter,"Miller & Carter, 345  Ecclesall Road South, Sheffield, S11 9PW",43449
3795,"The White Hart, Netherthorpe, Sheffield",white hart,"The White Hart, 184 St Philips Road, Sheffield, S3 7JQ",43452
3796,"The White Hart, Greenhill, Sheffield",white hart,"The White Hart, 27  Greenhill Main Road, Sheffield, S8 7RA",43453
3797,"The White Lion, Heeley, Sheffield",white lion,"The White Lion, 615  London Road, Sheffield, S2 4HT",43455
3798,"The White Swan, Greenhill, Sheffield",white swan,"The White Swan, 57  Greenhill Main Road, Sheffield, S8 7RB",43457
3799,"Bay Horse Inn, York",bay horse inn,"Bay Horse Inn, 75  Market Place, Market Weighton, YO43 3AN",43487
3800,"Black Bull, York",black bull,"Black Bull, 18  Market Place, Pocklington, YO42 2AR",43493
3801,"The Black Bull, York",black bull,"The Black Bull, Main Street, Escrick, YO19 6JP",43494
3802,"Black Bull Inn, York",black bull inn,"Black Bull Inn, 6  St. James Square, Boroughbridge, YO51 9AR",43495
3803,"The Black Swan, York",black swan,"The Black Swan, 11  Market Place, Kirkbymoorside, YO62 6AA",43499
3804,"Bridge Inn, Bristol",bridge inn,"Bridge Inn, North End Road, Yatton, BS49 4AU",435
3805,"The Blue Bell, York Central, York",blue bell,"The Blue Bell, 53  Fossgate, York, YO1 9TF",43505
3806,"Stag Inn, Stockton-On-Tees Central, Stockton-On-Tees",stag inn,"Stag Inn, Silver Street, Stockton-On-Tees, TS18 1SX",4351
3807,"The Castle Inn, York",castle inn,"The Castle Inn, Sheriff Hutton, Sheriff Hutton, YO60 6ST",43522
3808,"Cross Keys Inn, York",cross keys inn,"Cross Keys Inn, Cawood Road, Stillingfleet, YO19 6SB",43528
3809,"The Fleece Inn, York",fleece inn,"The Fleece Inn, 47 Main Street, Bishop Wilton, YO42 1RU",43544
3810,"The Fox Inn, York",fox inn,"The Fox Inn, 90 The Village, Stockton On The Forest, YO32 9UW",43549
3811,"Golden Fleece, York Central, York",golden fleece,"Golden Fleece, 16  Pavement, York, YO1 9UP",43553
3812,"Golden Lion Inn, York",golden lion inn,"Golden Lion Inn, Main Street, Helperby, YO61 2NT",43554
3813,"The Golden Lion, York Central, York",golden lion,"The Golden Lion, 9  Church Street, York, YO1 8BG",43555
3814,"Grapes Inn, York",grapes inn,"Grapes Inn, Railway Street, Slingsby, YO62 4AL",43558
3815,"The Grey Horse, York",grey horse,"The Grey Horse, Main Street, Kelfield, YO19 6RG",43563
3816,"Greyhound Inn, York",greyhound inn,"Greyhound Inn, 82 Main Street, Riccall, YO19 6QE",43564
3817,"The Griffin Inn, York",griffin inn,"The Griffin Inn, 74  Market Place, Market Weighton, YO43 3AW",43565
3818,"The Half Moon Inn, York",half moon inn,"The Half Moon Inn, 39  High Street, Market Weighton, YO43 3AQ",43567
3819,"Hare & Hounds, York",hare & hounds,"Hare & Hounds, 8  Silver Street, Riccall, YO19 6PA",43569
3820,"Kings Arms, York Central, York",kings arms,"Kings Arms, Kings Staith, York, YO1 9SN",43584
3821,"Lion Inn, York",lion inn,"Lion Inn, Blakey Ridge, Kirkbymoorside, YO62 7LQ",43590
3822,"New Inn, York",new inn,"New Inn, 62  Long Street, Easingwold, YO61 3HT",43603
3823,"The Old Black Bull, York",black bull,"The Old Black Bull, North End, Raskelf, YO61 3LF",43610
3824,"The Plough Inn, York",plough inn,"The Plough Inn, Main Street, Hayton, YO42 1RL",43619
3825,"Red Lion, York",red lion,"Red Lion, 1  Finkle Street, Market Weighton, YO43 3JL",43629
3826,"Red Lion Inn, York",red lion inn,"Red Lion Inn, 52  The Village, Haxby, YO32 2HX",43630
3827,"The Red Lion, York",red lion,"The Red Lion, Boroughbridge Road, Upper Poppleton, YO26 6PR",43631
3828,"The Red Lion, York Central, York",red lion,"The Red Lion, Merchant Gate, York, YO1 9TU",43632
3829,"Roebuck Inn, York",roebuck inn,"Roebuck Inn, Main Street, Appleton Roebuck, YO23 7DG",43635
3830,"Rose & Crown, York",rose & crown,"Rose & Crown, 13  Lawrence Street, York, YO10 3BP",43636
3831,"The Royal Oak Hotel, York",royal oak hotel,"The Royal Oak Hotel, Market Place, Helmsley, YO62 5BL",43639
3832,"Royal Oak, York Central, York",royal oak,"Royal Oak, 18  Goodramgate, York, YO1 7LG",43641
3833,"Ship Inn, York",ship inn,"Ship Inn, Moor End, Acaster Malbis, YO23 2UQ",43646
3834,"Star Inn, York",star inn,"Star Inn, High Street, Harome, YO62 5JE",43660
3835,"Station Inn, York",station inn,"Station Inn, Station Road, Tollerton, YO61 1RD",43663
3836,"The Sun Inn, York",sun inn,"The Sun Inn, Normanby, Sinnington, YO62 6RJ",43665
3837,"The Black Horse, York Central, York",black horse,"The Black Horse, 29  Monkgate, York, YO31 7PB",43667
3838,"The White Swan, Norton, Stockton-On-Tees",white swan,"The White Swan, 5  High Street, Stockton-On-Tees, TS20 1AH",4369
3839,"The Station Hotel, York",station hotel,"The Station Hotel, 1  Pavement, Pocklington, YO42 2AU",43690
3840,"The White Horse Inn, York",white horse inn,"The White Horse Inn, West End, Ampleforth, YO62 4DX",43693
3841,"The Royal Oak, Horfield, Bristol",royal oak,"The Royal Oak, 385  Gloucester Road, Bristol, BS7 8TN",437
3842,"Waggon & Horses, York",waggon & horses,"Waggon & Horses, 19  Lawrence Street, York, YO10 3BP",43706
3843,"The Wellington Inn, Fulford, York",wellington inn,"The Wellington Inn, 47  Alma Terrace, York, YO10 4DL",43708
3844,"Bay Horse Inn, Yarm",bay horse inn,"Bay Horse Inn, North Side, Hutton Rudby, TS15 0DA",4371
3845,"The White Swan, York",white swan,"The White Swan, Church Street, Kirkbymoorside, YO62 6AZ",43713
3846,"The Woodman Inn, York",woodman inn,"The Woodman Inn, 16  Main Street, Bishopthorpe, YO23 2RB",43718
3847,"Ye Olde Red Lion Hotel, York",red lion hotel,"Ye Olde Red Lion Hotel, 25  Old Road, Holme-On-Spalding-Moor, YO43 4AD",43720
3848,"Black Lion Hotel, Aberaeron Town, Aberaeron",black lion hotel,"Black Lion Hotel, Alban Square, Aberaeron, SA46 0AD",43725
3849,"Castle Hotel, Aberaeron Town, Aberaeron",castle hotel,"Castle Hotel, Bridge Street, Aberaeron, SA46 0AR",43727
3850,"The Black Bull, Yarm Central, Yarm",black bull,"The Black Bull, High Street, Yarm, TS15 9AH",4373
3851,"Prince of Wales, Aberaeron Town, Aberaeron",prince of wales,"Prince of Wales, Queen Street, Aberaeron, SA46 0BY",43731
3852,"Angel Inn, Aberystwyth Town, Aberystwyth",angel inn,"Angel Inn, Great Darkgate Street, Aberystwyth, SY23 1DW",43734
3853,"The Crown Hotel, Yarm",crown hotel,"The Crown Hotel, Thirsk Road, Kirklevington, TS15 9LT",4374
3854,"The George & Dragon, Yarm Central, Yarm",george & dragon,"The George & Dragon, 70  High Street, Yarm, TS15 9AH",4375
3855,"The Mill Inn, Aberystwyth Town, Aberystwyth",mill inn,"The Mill Inn, Mill Street, Aberystwyth, SY23 1HZ",43751
3856,"Hope & Anchor, Burry Port Town, Burry Port",hope & anchor,"Hope & Anchor, 12  Stepney Road, Burry Port, SA16 0BH",43793
3857,"Red Lion Inn, Burry Port",red lion inn,"Red Lion Inn, 24  Randell Square, Pembrey, SA16 0UB",43797
3858,"The Kings Head, Yarm",kings head,"The Kings Head, 36  North Side, Hutton Rudby, TS15 0DA",4380
3859,"Black Lion Hotel, Carmarthen",black lion hotel,"Black Lion Hotel, Pentre Road, St. Clears, SA33 4AA",43822
3860,"Castle Hotel, Carmarthen Town, Carmarthen",castle hotel,"Castle Hotel, Priory Street, Carmarthen, SA31 1LR",43829
3861,"The Wheatsheaf Inn, Yarm",wheatsheaf inn,"The Wheatsheaf Inn, East Side, Hutton Rudby, TS15 0DB",4383
3862,"The Castle Inn, Carmarthen",castle inn,"The Castle Inn, Llanstephan Post Office, Llansteffan, SA33 5JG",43830
3863,"The Golden Lion Hotel, Carmarthen Town, Carmarthen",golden lion hotel,"The Golden Lion Hotel, Lammas Street, Carmarthen, SA31 3AP",43835
3864,"Plough & Harrow, Carmarthen North, Carmarthen",plough & harrow,"Plough & Harrow, Henfwlch Road, Carmarthen, SA33 6AA",43844
3865,"The Cross Inn, Hayscastle, Haverfordwest",cross inn,"The Cross Inn, Hayscastle, Haverfordwest, SA62 5PR",43888
3866,"The Harbour Inn, Haverfordwest",harbour inn,"The Harbour Inn, Main Street, Solva, SA62 6UT",43896
3867,"The Oak Inn, Haverfordwest Town, Haverfordwest",oak inn,"The Oak Inn, Lexton Terrace, Haverfordwest, SA61 1QT",43903
3868,"Railway Inn, Haverfordwest",railway inn,"Railway Inn, St. Peters Road, Johnston, SA62 3PR",43909
3869,"Ship Inn, Haverfordwest",ship inn,"Ship Inn, Main Street, Solva, SA62 6UU",43911
3870,"The Ship Inn, Haverfordwest",ship inn,"The Ship Inn, Ffordd Y Felin, Trefin, SA62 5AX",43912
3871,"The Castle Hotel, Haverfordwest Town, Haverfordwest",castle hotel,"The Castle Hotel, Castle Square, Haverfordwest, SA61 2AA",43915
