num,pubName,stripped,address,pubID
4894,"The Kings Head Hotel (JD Wetherspoons), Beccles Town, Beccles",kings head hotel,"The Kings Head Hotel (JD Wetherspoons), 4-6 New Market, Beccles, NR34 9HA",34726
4895,"The Bridge Inn, Coppenhall, Crewe",bridge inn,"The Bridge Inn, Broad Street, Crewe, CW1 4JQ",3473
4896,"The Bell, Brandon Town, Brandon",bell,"The Bell, High Street, Brandon, IP27 0AQ",34733
4897,"The Buck Inn, Bungay",buck inn,"The Buck Inn, The Street, Flixton, NR35 1NZ",34752
4898,"The Chequers Inn, Bungay Town, Bungay",chequers inn,"The Chequers Inn, 23  Bridge Street, Bungay, NR35 1HD",34753
4899,"Green Dragon, Bungay Town, Bungay",green dragon,"Green Dragon, 1 Broad Street, Bungay, NR35 1EE",34755
4900,"Kings Head, Bungay",kings head,"Kings Head, Hempnall Road, Woodton, NR35 2LR",34756
4901,"The Queens Head, Bungay",queens head,"The Queens Head, Station Road, Earsham, NR35 2TS",34759
4902,"Three Tuns, Bungay Town, Bungay",three tuns,"Three Tuns, Earsham Street, Bungay, NR35 1AQ",34760
4903,"The Castle Inn, Bungay Town, Bungay",castle inn,"The Castle Inn, 35  Earsham Street, Bungay, NR35 1AF",34762
4904,"The Bear Inn, Bury St. Edmunds",bear inn,"The Bear Inn, Tostock Road, Beyton, IP30 9AG",34767
4905,"The Beehive, Bury St. Edmunds",beehive,"The Beehive, The Street, Horringer, IP29 5SN",34768
4906,"The Bell, Bury St. Edmunds",bell,"The Bell, Bell Lane, Barton Mills, IP28 6AJ",34769
4907,"The Black Boy, Bury St. Edmunds Central, Bury St. Edmunds",black boy,"The Black Boy, 69  Guildhall Street, Bury St. Edmunds, IP33 1QD",34771
4908,"The Bull Inn, Bury St. Edmunds",bull inn,"The Bull Inn, The Street, Woolpit, IP30 9SA",34773
4909,"Bush Inn, Bury St. Edmunds",bush inn,"Bush Inn, The Street, Shimpling, IP29 4HU",34776
4910,"The Cock Inn, Bury St. Edmunds",cock inn,"The Cock Inn, The Street, Stanton, IP31 2BP",34780
4911,"The Crown, Bury St. Edmunds",crown,"The Crown, The Green, Hartest, IP29 4DH",34782
4912,"Dog & Partridge, Bury St. Edmunds Central, Bury St. Edmunds",dog & partridge,"Dog & Partridge, 29  Crown Street, Bury St. Edmunds, IP33 1QU",34785
4913,"The Dun Cow, Bury St. Edmunds",dun cow,"The Dun Cow, Up Street, Bardwell, IP31 1Aa",34788
4914,"Five Bells, Bury St. Edmunds",five bells,"Five Bells, High Street, Rattlesden, IP30 0RA",34792
4915,"Fox & Hounds, Bury St. Edmunds",fox & hounds,"Fox & Hounds, Barton Road, Thurston, IP31 3QT",34796
4916,"The Fox, Bury St. Edmunds",fox,"The Fox, Station Road, Elmswell, IP30 9HD",34797
4917,"The Fox, Bury St. Edmunds Central, Bury St. Edmunds",fox,"The Fox, 1  Eastgate Street, Bury St. Edmunds, IP33 1XX",34800
4918,"The Gardeners Arms, Bury St. Edmunds",gardeners arms,"The Gardeners Arms, Church Road, Tostock, IP30 9PA",34801
4919,"The Grapes, Bury St. Edmunds Central, Bury St. Edmunds",grapes,"The Grapes, 1  Brentgovel Street, Bury St. Edmunds, IP33 1EA",34805
4920,"The Greyhound, Bury St. Edmunds Central, Bury St. Edmunds",greyhound,"The Greyhound, 28  Eastgate Street, Bury St. Edmunds, IP33 1YQ",34808
4921,"The Greyhound, Bury St. Edmunds",greyhound,"The Greyhound, 2  Chedburgh Road, Chevington, IP29 5QS",34809
4922,"The Half Moon, Bury St. Edmunds",half moon,"The Half Moon, 103  Kingsway, Mildenhall, IP28 7HS",34811
4923,"The Kings Arms, Bury St. Edmunds Central, Bury St. Edmunds",kings arms,"The Kings Arms, 23  Brentgovel Street, Bury St. Edmunds, IP33 1EB",34815
4924,"The Station, Bury St. Edmunds Central, Bury St. Edmunds",station,"The Station, Out Northgate, Bury St. Edmunds, IP33 1JQ",34816
4925,"Coach & Horses, Crewe",coach & horses,"Coach & Horses, Middlewich Road, Bradfield Green, CW1 4QZ",3483
4926,"The Railway Tavern, Bury St. Edmunds",railway tavern,"The Railway Tavern, School Road, Elmswell, IP30 9EE",34834
4927,"The Rose & Crown, Bury St. Edmunds Central, Bury St. Edmunds",rose & crown,"The Rose & Crown, Whiting Street, Bury St. Edmunds, IP33 1NP",34839
4928,"The Coopers Arms, Crewe",coopers arms,"The Coopers Arms, The Square, Woore, CW3 9SD",3484
4929,"The Royal George, Bury St. Edmunds",royal george,"The Royal George, Church Road, Barningham, IP31 1DD",34840
4930,"Six Bells, Bury St. Edmunds",six bells,"Six Bells, The Street, Horringer, IP29 5SJ",34842
4931,"The Six Bells, Bury St. Edmunds",six bells,"The Six Bells, Church Road, Felsham, IP30 0PJ",34845
4932,"The Swan Inn, Bury St. Edmunds",swan inn,"The Swan Inn, The Street, Woolpit, IP30 9QN",34846
4933,"The Swan, Bury St. Edmunds",swan,"The Swan, The Street, Lawshall, IP29 4QA",34847
4934,"The Bell Hotel, Bury St. Edmunds",bell hotel,"The Bell Hotel, High Street, Mildenhall, IP28 7EA",34852
4935,"The Three Horseshoes, Bury St. Edmunds",three horseshoes,"The Three Horseshoes, 17  The Street, Barrow, IP29 5AP",34858
4936,"The Walnut Tree, Bury St. Edmunds",walnut tree,"The Walnut Tree, The Street, Worlington, IP28 8RU",34863
4937,"The White Hart, Bury St. Edmunds",white hart,"The White Hart, High Street, Tuddenham St Mary, IP28 6SQ",34867
4938,"The White Horse, Bury St. Edmunds",white horse,"The White Horse, Rede Road, Whepstead, IP29 4SS",34870
4939,"The Woolpack, Bury St. Edmunds",woolpack,"The Woolpack, The Street, Fornham St. Martin, IP31 1SW",34873
4940,"Black Horse Inn, Eye",black horse inn,"Black Horse Inn, The Street, Thorndon, IP23 7JR",34875
4941,"Walnut Tree, Eye",walnut tree,"Walnut Tree, Norwich Road, Thwaite, IP23 7ED",34876
4942,"The Ivy House, Eye",ivy house,"The Ivy House, Wilby Road, Stradbroke, IP21 5JN",34877
4943,"Queens Head, Eye Town, Eye",queens head,"Queens Head, 7  Cross Street, Eye, IP23 7AB",34879
4944,"The Crown, Crewe Central, Crewe",crown,"The Crown, 25  Earle Street, Crewe, CW1 2BH",3488
4945,"Railway Tavern, Eye",railway tavern,"Railway Tavern, The Common, Mellis, IP23 8DU",34880
4946,"The Six Bells, Eye",six bells,"The Six Bells, High Street, Gislingham, IP23 8JD",34881
4947,"The Swan, Eye",swan,"The Swan, Low Street, Hoxne, IP21 5AS",34882
4948,"The White Hart, Eye",white hart,"The White Hart, Church Street, Stradbroke, IP21 5HT",34884
4949,"The Falcon Inn, Walton, Felixstowe",falcon inn,"The Falcon Inn, 272  High Street, Felixstowe, IP11 9DS",34889
4950,"Crown Inn, Crewe",crown inn,"Crown Inn, Den Lane, Wrinehill, CW3 9BT",3489
4951,"The White Horse, Old Felixstowe, Felixstowe",white horse,"The White Horse, 33  Church Road, Felixstowe, IP11 9NF",34909
4952,"The Plough Inn, Halesworth",plough inn,"The Plough Inn, The Street, Wissett, IP19 0JE",34917
4953,"The Queens Head, Halesworth",queens head,"The Queens Head, The Street, Bramfield, IP19 9HT",34919
4954,"The Star Inn, Halesworth",star inn,"The Star Inn, Hall Road, Wenhaston, IP19 9HF",34921
4955,"The White Hart, Halesworth Town, Halesworth",white hart,"The White Hart, 10  Thoroughfare, Halesworth, IP19 8AH",34924
4956,"The White Swan, Halesworth Town, Halesworth",white swan,"The White Swan, 4  London Road, Halesworth, IP19 8LH",34925
4957,"The Bull, Haverhill Central, Haverhill",bull,"The Bull, Camps Road, Haverhill, CB9 8HB",34928
4958,"The Fox & Hounds, Haverhill",fox & hounds,"The Fox & Hounds, 3  Chapel Street, Steeple Bumpstead, CB9 7DQ",34930
4959,"The Queens Head, Haverhill Central, Haverhill",queens head,"The Queens Head, Queen Street, Haverhill, CB9 9DZ",34931
4960,"Red Lion, Haverhill",red lion,"Red Lion, The Street, Sturmer, CB9 7XF",34932
4961,"The Red Lion, Haverhill",red lion,"The Red Lion, School Road, Great Wratting, CB9 7HA",34934
4962,"Rose & Crown, Haverhill Central, Haverhill",rose & crown,"Rose & Crown, Withersfield Road, Haverhill, CB9 9LA",34936
4963,"Royal Exchange, Haverhill Central, Haverhill",royal exchange,"Royal Exchange, High Street, Haverhill, CB9 8AD",34938
4964,"The Woolpack, Haverhill Central, Haverhill",woolpack,"The Woolpack, Queen Street, Haverhill, CB9 9EF",34945
4965,"The Barley Mow, Ipswich",barley mow,"The Barley Mow, Mowhill, Witnesham, IP6 9EH",34949
4966,"The Bell Inn, Ipswich",bell inn,"The Bell Inn, The Street, Kersey, IP7 6DY",34951
4967,"The Bell, Ipswich",bell,"The Bell, Main Road, Kesgrave, IP5 1AA",34952
4968,"Black Horse Inn, Ipswich Central, Ipswich",black horse inn,"Black Horse Inn, Black Horse Lane, Ipswich, IP1 2EF",34957
4969,"The Boot, Ipswich",boot,"The Boot, 1 Freston Hill, Freston, IP9 1AB",34959
4970,"The Brewers Arms, Ipswich Central, Ipswich",brewers arms,"The Brewers Arms, 20  Orford Street, Ipswich, IP1 3NS",34960
4971,"The Chequers, Ipswich",chequers,"The Chequers, 19  Stowmarket Road, Great Blakenham, IP6 0LP",34968
4972,"The Cock Inn, Ipswich",cock inn,"The Cock Inn, 89  George Street, Hadleigh, IP7 5BP",34971
4973,"The Compasses, Ipswich",compasses,"The Compasses, Ipswich Road, Holbrook, IP9 2QR",34972
4974,"The Crown, Ipswich",crown,"The Crown, 9  Ipswich Road, Claydon, IP6 0AA",34976
4975,"Eight Bells, Ipswich",eight bells,"Eight Bells, 92  Angel Street, Hadleigh, IP7 5DD",34985
4976,"Flying Horse, Whitehouse, Ipswich",flying horse,"Flying Horse, 4  Waterford Road, Ipswich, IP1 5NW",34991
4977,"The Fountain, Ipswich",fountain,"The Fountain, The Street, Tuddenham, IP6 9BT",34993
4978,"The George Hotel, Ipswich",george hotel,"The George Hotel, 52  High Street, Hadleigh, IP7 5AL",34996
4979,"The George, Ipswich",george,"The George, George Street, Hintlesham, IP8 3NH",34997
4980,"The Greyhound, Ipswich",greyhound,"The Greyhound, 2  Ipswich Road, Claydon, IP6 0AR",35004
4981,"The Greyhound, Ipswich Central, Ipswich",greyhound,"The Greyhound, 9  Henley Road, Ipswich, IP1 3SE",35005
4982,"The Highwayman, Ipswich",highwayman,"The Highwayman, Norwich Road, Creeting St. Mary, IP6 8PB",35014
4983,"Kings Head, Ipswich",kings head,"Kings Head, 132  High Street, Bildeston, IP7 7ED",35020
4984,"Kings Head Inn, Ipswich",kings head inn,"Kings Head Inn, Manningtree Road, Stutton, IP9 2SW",35021
4985,"The Kings Head, Ipswich",kings head,"The Kings Head, 90  High Street, Hadleigh, IP7 5EF",35023
4986,"The Lion, Ipswich",lion,"The Lion, 44  Ipswich Road, Needham Market, IP6 8EH",35027
4987,"The Junction, Crewe Central, Crewe",junction,"The Junction, 1 Heath Street, Crewe, CW1 2BZ",3503
4988,"Lord Nelson, Ipswich",lord nelson,"Lord Nelson, Fore Street, Ipswich, IP4 1JZ",35030
4989,"The Plough, Ipswich Central, Ipswich",plough,"The Plough, 2  Dogs Head Street, Ipswich, IP4 1AD",35047
4990,"The Queen's Head, Ipswich",queen's head,"The Queen's Head, The Street, Layham, IP7 5LZ",35048
4991,"The Railway, Ipswich Central, Ipswich",railway,"The Railway, Foxhall Road, Ipswich, IP3 8LG",35053
4992,"Red Lion, Ipswich",red lion,"Red Lion, High Street, Bildeston, IP7 7EX",35056
4993,"Red Lion Inn, Ipswich",red lion inn,"Red Lion Inn, Main Road, Chelmondiston, IP9 1DX",35057
4994,"The Red Lion, Westbourne, Ipswich",red lion,"The Red Lion, 284  Bramford Road, Ipswich, IP1 4AY",35058
4995,"The Rose Inn, Ipswich",rose inn,"The Rose Inn, The Street, Shotley, IP9 1NL",35059
4996,"The Salutation Inn, Ipswich Central, Ipswich",salutation inn,"The Salutation Inn, 67  Carr Street, Ipswich, IP4 1HB",35061
4997,"The Spread Eagle, Ipswich Central, Ipswich",spread eagle,"The Spread Eagle, 3  Fore Street, Ipswich, IP4 1JW",35071
4998,"The Station Hotel, Ipswich Central, Ipswich",station hotel,"The Station Hotel, Burrell Road, Ipswich, IP2 8AJ",35072
4999,"The Swan Inn, Ipswich",swan inn,"The Swan Inn, The Street, Monks Eleigh, IP7 7AU",35076
5000,"The Swan, Ipswich",swan,"The Swan, The Street, Holbrook, IP9 2PZ",35077
5001,"The Imperial, Crewe Central, Crewe",imperial,"The Imperial, Edleston Road, Crewe, CW2 7HR",3508
5002,"The Three Tuns, Ipswich",three tuns,"The Three Tuns, Hawks Mill Street, Needham Market, IP6 8AA",35091
5003,"The Wheatsheaf, Ipswich",wheatsheaf,"The Wheatsheaf, Church Road, Tattingstone, IP9 2LY",35095
5004,"Brewhouse & Kitchen, Bristol",brewhouse & kitchen,"Brewhouse & Kitchen, 35  Cotham Hill, Bristol, BS6 6JY",351
5005,"Kings Arms, Crewe Central, Crewe",kings arms,"Kings Arms, 56 Earle Street, Crewe, CW1 2AT",3510
5006,"The White Horse, Ipswich",white horse,"The White Horse, White Horse Hill, Tattingstone, IP9 2NU",35101
5007,"The Woolpack, Ipswich Central, Ipswich",woolpack,"The Woolpack, 1  Tuddenham Road, Ipswich, IP4 2SH",35106
5008,"Crown, Leiston Town, Leiston",crown,"Crown, King Georges Avenue, Leiston, IP16 4JX",35108
5009,"Royal Standard, Leiston Town, Leiston",royal standard,"Royal Standard, High Street, Leiston, IP16 4EW",35110
5010,"The Bell Inn, Carlton Colville, Lowestoft",bell inn,"The Bell Inn, 82  The Street, Lowestoft, NR33 8JR",35115
5011,"The Harbour Inn, Kirkley, Lowestoft",harbour inn,"The Harbour Inn, Royal Plain, Lowestoft, NR33 0AG",35118
5012,"The Dukes Head, Lowestoft",dukes head,"The Dukes Head, Slugs Lane, Somerleyton, NR32 5QR",35126
5013,"Fighting Cocks, Kirkley, Lowestoft",fighting cocks,"Fighting Cocks, 183  Carlton Road, Lowestoft, NR33 0NA",35129
5014,"The Nags Head, Crewe Central, Crewe",nags head,"The Nags Head, 157  Market Street, Crewe, CW1 2ND",3513
5015,"The Lord Nelson, Lowestoft Town, Lowestoft",lord nelson,"The Lord Nelson, 63  Bevan Street West, Lowestoft, NR32 2AE",35145
5016,"The Oddfellows, Lowestoft",oddfellows,"The Oddfellows, 6  Nightingale Road, Pakefield, NR33 7AU",35149
5017,"The Old Blue Anchor, Lowestoft Town, Lowestoft",blue anchor,"The Old Blue Anchor, 133A  High Street, Lowestoft, NR32 1HP",35150
5018,"The Old Red House, Carlton Colville, Lowestoft",red house,"The Old Red House, 53  The Street, Lowestoft, NR33 8JP",35151
5019,"The Plough Inn, Lowestoft",plough inn,"The Plough Inn, Market Lane, Blundeston, NR32 5AN",35157
5020,"Royal Oak, Kirkley, Lowestoft",royal oak,"Royal Oak, 195  London Road South, Lowestoft, NR33 0DR",35162
5021,"The Ship, Pakefield, Lowestoft",ship,"The Ship, 95  Stradbroke Road, Lowestoft, NR33 7HW",35164
5022,"The Old Red Lion, Crewe",red lion,"The Old Red Lion, 19  London Road, Holmes Chapel, CW4 7AQ",3517
5023,"The Volunteer, Lowestoft Town, Lowestoft",volunteer,"The Volunteer, London Road North, Lowestoft, NR32 1HB",35179
5024,"Red Lion Inn, Crewe",red lion inn,"Red Lion Inn, 3  Station Road, Goostrey, CW4 8PJ",3518
5025,"The White Horse Inn, Lowestoft",white horse inn,"The White Horse Inn, 47  The Street, Corton, NR32 5HP",35182
5026,"The Bell Inn, Newmarket",bell inn,"The Bell Inn, Newmarket Road, Kennett, CB8 7PP",35187
5027,"The Boot, Newmarket",boot,"The Boot, 18  Brinkley Road, Dullingham, CB8 9UW",35188
5028,"The Bull, Newmarket Town, Newmarket",bull,"The Bull, 62  High Street, Newmarket, CB8 8LB",35189
5029,"The Bull, Newmarket",bull,"The Bull, Bradley Road, Burrough Green, CB8 9NH",35190
5030,"The Chequers, Newmarket",chequers,"The Chequers, The Green, Gazeley, CB8 8RF",35193
5031,"The Cherry Tree, Newmarket Town, Newmarket",cherry tree,"The Cherry Tree, 117  Exning Road, Newmarket, CB8 0EL",35194
5032,"George & Dragon, Newmarket",george & dragon,"George & Dragon, The Street, Snailwell, CB8 7LX",35197
5033,"The Golden Lion (JD Wetherspoon), Newmarket Town, Newmarket",golden lion,"The Golden Lion (JD Wetherspoon), 44  High Street, Newmarket, CB8 8LB",35198
5034,"The Greyhound, Newmarket",greyhound,"The Greyhound, Meeting Green, Wickhambrook, CB8 8XS",35199
5035,"The Kings Head, Newmarket",kings head,"The Kings Head, Stetchworth Road, Dullingham, CB8 9UJ",35203
5036,"Marquis of Granby, Newmarket",marquis of granby,"Marquis of Granby, 94  High Street, Stetchworth, CB8 9TJ",35205
5037,"Red Lion, Newmarket",red lion,"Red Lion, 214  The Street, Kirtling, CB8 9PD",35209
5038,"The Red Lion, Newmarket",red lion,"The Red Lion, 218 High Street, Cheveley, CB8 9RH",35210
5039,"The Star, Newmarket",star,"The Star, The Street, Lidgate, CB8 9PP",35214
5040,"Wheatsheaf Inn, Newmarket",wheatsheaf inn,"Wheatsheaf Inn, Chapel Street, Exning, CB8 7HA",35219
5041,"White Hart Hotel, Newmarket Town, Newmarket",white hart hotel,"White Hart Hotel, 134  High Street, Newmarket, CB8 8LX",35220
5042,"White Horse, Newmarket",white horse,"White Horse, Church Street, Exning, CB8 7EH",35221
5043,"The White Swan, Newmarket",white swan,"The White Swan, 2  Oxford Street, Exning, CB8 7EW",35223
5044,"The Bell Inn, Saxmundham",bell inn,"The Bell Inn, The Street, Middleton, IP17 3NN",35224
5045,"Railway Tavern, Saxmundham Town, Saxmundham",railway tavern,"Railway Tavern, 25  Albion Street, Saxmundham, IP17 1BN",35226
5046,"The Crown Inn, Saxmundham",crown inn,"The Crown Inn, Wonderland Bridge Road, Snape, IP17 1SL",35227
5047,"The Fox Inn, Saxmundham",fox inn,"The Fox Inn, The Street, Darsham, IP17 3QE",35228
5048,"Old Chequers, Saxmundham",chequers,"Old Chequers, Aldeburgh Road, Friston, IP17 1NP",35230
5049,"The Queens Head, Saxmundham Town, Saxmundham",queens head,"The Queens Head, High Street, Saxmundham, IP17 1DF",35233
5050,"Ship Inn, Saxmundham",ship inn,"Ship Inn, St. James Street, Dunwich, IP17 3DT",35235
5051,"White Horse Inn, Saxmundham",white horse inn,"White Horse Inn, Darsham Road, Westleton, IP17 3AH",35240
5052,"The Anchor, Southwold",anchor,"The Anchor, Main Street, Walberswick, IP18 6UA",35242
5053,"The Bell Inn, Southwold",bell inn,"The Bell Inn, Ferry Road, Walberswick, IP18 6TN",35243
5054,"Lord Nelson, Southwold Town, Southwold",lord nelson,"Lord Nelson, East Street, Southwold, IP18 6EJ",35246
5055,"Red Lion, Southwold Town, Southwold",red lion,"Red Lion, 2  South Green, Southwold, IP18 6ET",35247
5056,"Swan, Southwold Town, Southwold",swan,"Swan, Market Place, Southwold, IP18 6EG",35249
5057,"The Angel, Stowmarket",angel,"The Angel, High Street, Debenham, IP14 6QL",35251
5058,"The Bull Inn, Stowmarket",bull inn,"The Bull Inn, Church Road, Bacton, IP14 4LJ",35252
5059,"The Crown, Stowmarket",crown,"The Crown, Church Road, Stowupland, IP14 4BQ",35255
5060,"The Crown, Stowmarket Town, Stowmarket",crown,"The Crown, 1  Crown Street, Stowmarket, IP14 1HX",35256
5061,"The Kings Arms, Stowmarket",kings arms,"The Kings Arms, 3  Old Street, Haughley, IP14 3NT",35264
5062,"Kings Head Inn, Stowmarket",kings head inn,"Kings Head Inn, Old Market Street, Mendlesham, IP14 5SA",35265
5063,"The Maypole, Stowmarket",maypole,"The Maypole, Stowmarket Road, Wetherden, IP14 3JP",35269
5064,"Swan Inn, Crewe",swan inn,"Swan Inn, Station Road, Holmes Chapel, CW4 7AU",3527
5065,"The Queens Head, Stowmarket Town, Stowmarket",queens head,"The Queens Head, Station Road West, Stowmarket, IP14 1EF",35271
5066,"The Oak, Stowmarket Town, Stowmarket",oak,"The Oak, 43  Ipswich Street, Stowmarket, IP14 1AH",35275
5067,"Walnut Tree, Stowmarket Town, Stowmarket",walnut tree,"Walnut Tree, Violet Hill Road, Stowmarket, IP14 1JP",35283
5068,"The White Horse Inn, Stowmarket",white horse inn,"The White Horse Inn, Station Road, Finningham, IP14 4TL",35284
5069,"The Woolpack, Stowmarket",woolpack,"The Woolpack, 51  High Street, Debenham, IP14 6QN",35285
5070,"The Angel, Sudbury",angel,"The Angel, Egremont Street, Glemsford, CO10 7SA",35288
5071,"The Angel, Sudbury Town, Sudbury",angel,"The Angel, 43  Friars Street, Sudbury, CO10 2AG",35289
5072,"The Bay Horse, Sudbury Town, Sudbury",bay horse,"The Bay Horse, 61  Melford Road, Sudbury, CO10 1JS",35290
5073,"The Brewery Tap, Sudbury Town, Sudbury",brewery tap,"The Brewery Tap, 21  East Street, Sudbury, CO10 2TP",35292
5074,"The Black Lion, Sudbury",black lion,"The Black Lion, Lion Road, Glemsford, CO10 7RF",35293
5075,"The Bull Inn, Sudbury",bull inn,"The Bull Inn, High Street, Cavendish, CO10 8AX",35295
5076,"The Cock Inn, Sudbury",cock inn,"The Cock Inn, 3  Callis Street, Clare, CO10 8PX",35299
5077,"Cock Inn, Sudbury",cock inn,"Cock Inn, Lavenham Road, Brent Eleigh, CO10 9PB",35300
5078,"Crown Inn, Sudbury",crown inn,"Crown Inn, High Street, Acton, CO10 0AT",35305
5079,"Five Bells, Sudbury",five bells,"Five Bells, 63  Bures Road, Great Cornard, CO10 0HU",35307
5080,"George & Dragon, Sudbury",george & dragon,"George & Dragon, Hall Street, Long Melford, CO10 9JB",35310
5081,"The George, Sudbury",george,"The George, The Green, Cavendish, CO10 8BA",35311
5082,"The Globe, Sudbury",globe,"The Globe, 10  Callis Street, Clare, CO10 8PX",35312
5083,"The Half Moon, Sudbury",half moon,"The Half Moon, Cole Green, Belchamp St. Paul, CO10 7DP",35314
5084,"Horse & Groom, Sudbury Town, Sudbury",horse & groom,"Horse & Groom, 35 East Street, Sudbury, CO10 2TU",35319
5085,"The Kings Head, Sudbury",kings head,"The Kings Head, Bures Road, Great Cornard, CO10 0JE",35320
5086,"The Lion, Sudbury",lion,"The Lion, The Street, Stoke By Clare, CO10 8HP",35323
5087,"The Prince Of Wales, Sudbury Town, Sudbury",prince of wales,"The Prince Of Wales, 38 New Street, Sudbury, CO10 1JB",35329
5088,"The Vine Inn, Crewe",vine inn,"The Vine Inn, Rope Lane, Shavington, CW2 5DT",3533
5089,"The Red Lion, Sudbury",red lion,"The Red Lion, Fowes Lane, Belchamp Otten, CO10 7BQ",35330
5090,"Rose & Crown, Sudbury",rose & crown,"Rose & Crown, North Street, Hundon, CO10 8ED",35331
5091,"Shoulder Of Mutton, Sudbury",shoulder of mutton,"Shoulder Of Mutton, The Street, Assington, CO10 5LJ",35336
5092,"The Six Bells, Sudbury",six bells,"The Six Bells, The Street, Preston St. Mary, CO10 9NG",35337
5093,"Swan Hotel, Sudbury",swan hotel,"Swan Hotel, High Street, Lavenham, CO10 9QA",35339
5094,"The Swan Inn, Sudbury",swan inn,"The Swan Inn, The Street, Little Waldingfield, CO10 0SQ",35340
5095,"The Swan, Sudbury",swan,"The Swan, 4  High Street, Clare, CO10 8NY",35342
5096,"The Bell Hotel, Sudbury",bell hotel,"The Bell Hotel, Market Hill, Clare, CO10 8NN",35344
5097,"Riverside, Sudbury Town, Sudbury",riverside,"Riverside, Ballingdon Street, Sudbury, CO10 2DA",35345
5098,"The Bull Hotel, Sudbury",bull hotel,"The Bull Hotel, Hall Street, Long Melford, CO10 9JG",35346
5099,"White Hart Inn, Crewe",white hart inn,"White Hart Inn, Newcastle Road, Hough, CW2 5JS",3535
5100,"White Horse, Sudbury Town, Sudbury",white horse,"White Horse, 97 North Street, Sudbury, CO10 1RF",35350
5101,"The White Horse, Sudbury",white horse,"The White Horse, Lavenham Road, Great Waldingfield, CO10 0RW",35351
5102,"The Anchor, Woodbridge Town, Woodbridge",anchor,"The Anchor, 19  Quay Street, Woodbridge, IP12 1BX",35353
5103,"The Angel Inn, Woodbridge Town, Woodbridge",angel inn,"The Angel Inn, 2  Theatre Street, Woodbridge, IP12 4NE",35354
5104,"White Lion, Crewe Central, Crewe",white lion,"White Lion, Ford Lane, Crewe, CW1 3EH",3536
5105,"Crown Hotel, Woodbridge",crown hotel,"Crown Hotel, Market Hill, Framlingham, IP13 9AN",35363
5106,"Crown Inn, Woodbridge",crown inn,"Crown Inn, Tannington Long Road, Brundish, IP13 8BE",35364
5107,"The Crown Inn, Woodbridge",crown inn,"The Crown Inn, High Street, Ufford, IP13 6EL",35365
5108,"The Crown, Woodbridge",crown,"The Crown, Church Road, Bedfield, IP13 7JJ",35366
5109,"The Fox Inn, Woodbridge",fox inn,"The Fox Inn, The Street, Newbourne, IP12 4NY",35368
5110,"The White Lion, Crewe",white lion,"The White Lion, 35  Warmingham Road, Coppenhall Moss, CW1 4PS",3537
5111,"The Greyhound Inn, Woodbridge",greyhound inn,"The Greyhound Inn, The Street, Pettistree, IP13 0HP",35372
5112,"The Jolly Sailor, Woodbridge",jolly sailor,"The Jolly Sailor, Quay Street, Orford, IP12 2NU",35374
5113,"The Kings Head (The Low House), Woodbridge",kings head,"The Kings Head (The Low House), Gorams Mill Lane, Laxfield, IP13 8DW",35375
5114,"The Kings Head Inn, Woodbridge",kings head inn,"The Kings Head Inn, Front Street, Orford, IP12 2LW",35376
5115,"The Kings Head, Woodbridge Town, Woodbridge",kings head,"The Kings Head, 17 Market Hill, Woodbridge, IP12 4LX",35377
5116,"Lion Inn, Woodbridge",lion inn,"Lion Inn, Main Road, Little Glemham, IP13 0BA",35378
5117,"Old Mill House, Woodbridge",mill house,"Old Mill House, The Green, Saxtead, IP13 9QE",35382
5118,"The Plough Inn, Woodbridge",plough inn,"The Plough Inn, Main Road, Sutton, IP12 3DU",35383
5119,"Railway Inn, Woodbridge",railway inn,"Railway Inn, 9  Station Road, Framlingham, IP13 9EA",35386
5120,"The Red Lion, Woodbridge Town, Woodbridge",red lion,"The Red Lion, 90  Thoroughfare, Woodbridge, IP12 1AL",35388
5121,"Royal Oak Inn, Woodbridge",royal oak inn,"Royal Oak Inn, High Street, Laxfield, IP13 8DH",35389
5122,"Station Hotel, Woodbridge",station hotel,"Station Hotel, Station Road, Framlingham, IP13 9EE",35393
5123,"The Swan Inn, Woodbridge",swan inn,"The Swan Inn, The Street, Alderton, IP12 3BL",35395
5124,"The Dog & Duck, Woodbridge",dog & duck,"The Dog & Duck, Station Road, Campsea Ashe, IP13 0PT",35396
5125,"The Bull Hotel, Woodbridge Town, Woodbridge",bull hotel,"The Bull Hotel, 2 Market Hill, Woodbridge, IP12 4LR",35397
5126,"The Crown, Woodbridge Town, Woodbridge",crown,"The Crown, Thoroughfare, Woodbridge, IP12 1AD",35398
5127,"The Albion, Dukinfield Town, Dukinfield",albion,"The Albion, 66 Jeffreys Drive, Dukinfield, SK16 4BZ",3540
5128,"White Horse Inn, Woodbridge",white horse inn,"White Horse Inn, The Street, Easton, IP13 0ED",35400
5129,"The White Lion, Woodbridge",white lion,"The White Lion, Lower Street, Ufford, IP13 6DW",35402
5130,"The Cricketers, Row Town, Addlestone",cricketers,"The Cricketers, 32  Rowtown, Addlestone, KT15 1EY",35407
5131,"The George, Addlestone Town, Addlestone",george,"The George, 109  Chertsey Road, Addlestone, KT15 2EA",35408
5132,"Angel Inn, Dukinfield Town, Dukinfield",angel inn,"Angel Inn, 197  King Street, Dukinfield, SK16 4TH",3541
5133,"Queens Arms, Addlestone Town, Addlestone",queens arms,"Queens Arms, 107  Church Road, Addlestone, KT15 1SF",35412
